gene,cluster,p_val,avg_logFC,pct.1,pct.2,p_val_adj
TMEM246,4,0.7596297582572498,-0.014423197650283263,0.105,0.092,1
TEDC1,4,0.7601344927040384,-0.042878584932996,0.118,0.101,1
ZNF599,4,0.7604988084957218,-0.03426353728820694,0.211,0.183,1
MAP7D3,4,0.7608616720868637,-0.07327068930152575,0.276,0.237,1
FBXO11,4,0.7609922930741175,-0.044920052787926296,0.355,0.301,1
TRAFD1,4,0.7610867627286086,-0.03983703971071777,0.105,0.114,1
CSNK2A2,4,0.7612387520308397,-0.05868338978957047,0.368,0.316,1
MARCH9,4,0.7612923522494593,-0.02522933132212355,0.105,0.092,1
BCL2L2,4,0.7616544446720059,-0.05884610708473248,0.237,0.205,1
SSR1,4,0.7617010618243077,-0.11509979574048124,0.671,0.578,1
METTL17,4,0.7621203223970832,-0.09587421153247552,0.342,0.318,1
E4F1,4,0.7621566648767603,-0.033039682109452184,0.145,0.127,1
KCNMB3,4,0.7624253507745276,-0.04339840263837171,0.105,0.111,1
TMX1,4,0.7624659389271794,-0.13922630671080377,0.434,0.385,1
CPT2,4,0.7626776913380511,-0.05972467376265901,0.145,0.148,1
PPP3R1,4,0.7629712211204949,-0.018902195416859627,0.132,0.117,1
MCM3AP,4,0.7635618022478128,-0.041747681827367406,0.263,0.23,1
NUP107,4,0.7636517017365662,-0.06176718616659288,0.303,0.262,1
POLI,4,0.7637523851167842,-0.09388102741956558,0.276,0.269,1
ZNF771,4,0.7637844039236419,-0.043975104401232173,0.276,0.241,1
ARL4A,4,0.763803616067433,-0.08636362915618884,0.368,0.316,1
DHFR,4,0.7640240303072753,-0.025200718353715734,0.329,0.291,1
SNX8,4,0.7646023046199785,-0.09670328976744824,0.197,0.193,1
TOP1,4,0.7648958293980491,-0.07493509238830454,0.697,0.56,1
ABHD14A,4,0.7649178198068534,-0.14644913583862307,0.447,0.399,1
ELMO2,4,0.7650341268037519,-0.07320895211664594,0.145,0.147,1
GTF3C3,4,0.7652967870960222,-0.0488092670906336,0.25,0.216,1
TMEM150A,4,0.7654850394761377,0.014987916708411486,0.474,0.413,1
CSTF3,4,0.7655360495818344,-0.11627540338402936,0.605,0.515,1
CHAF1A,4,0.765701505578281,-0.017834227858673404,0.132,0.116,1
MTF1,4,0.7657968710195827,-0.029153548818961858,0.132,0.139,1
TENT2,4,0.7658516898179992,-0.10322438743555587,0.329,0.312,1
AP4M1,4,0.7658989005422753,-0.08601801964163011,0.276,0.265,1
ORAOV1,4,0.7660114634321,-0.08930771629341289,0.211,0.205,1
LARP1B,4,0.7660857505770463,-0.06605252269197256,0.329,0.28,1
INTS3,4,0.7662534978685536,-0.10546495681389287,0.355,0.331,1
SETD6,4,0.7665684111450872,-0.02036929740374653,0.158,0.139,1
ZBTB43,4,0.7669762113424426,-0.04844187446313772,0.303,0.263,1
BABAM2,4,0.7673062983510144,-0.05938823007501698,0.329,0.323,1
ZNF846,4,0.7674460219028245,-0.030773268742796497,0.132,0.115,1
SOBP,4,0.7676822341081266,-0.07670337017290543,0.184,0.184,1
FASTK,4,0.7682332152629021,-0.11635566041474316,0.605,0.472,1
CAPNS1,4,0.7686190902676205,-0.034989424196962604,0.632,0.563,1
TMEM17,4,0.7699315353678295,-0.03214834974173006,0.105,0.113,1
HNRNPH1,4,0.7700985102830151,-0.0800418747986652,0.829,0.712,1
BTF3L4,4,0.7711544128353174,-0.05061866744307908,0.842,0.72,1
ARID4A,4,0.7712746809421984,-0.058639306185663875,0.408,0.358,1
NBPF20,4,0.7712908239402699,-0.03138783956880883,0.105,0.092,1
PRKCA,4,0.7713291582691384,-0.03870546035335942,0.158,0.14,1
SNRPD3,4,0.771372018367104,-0.051260704282830805,0.789,0.68,1
C1QTNF4,4,0.7714257042465701,-0.06218899091079713,0.197,0.202,1
C4orf36,4,0.7714411346968376,-0.046569129470548226,0.145,0.124,1
FAM122B,4,0.7714694696197689,-0.0676602786673327,0.171,0.173,1
MEA1,4,0.7715422497195961,-0.11553150658724376,0.711,0.593,1
SIDT2,4,0.7721637912870521,-0.05166557103036784,0.25,0.218,1
ATF2,4,0.7721780295924852,-0.058785535270748146,0.237,0.238,1
SHISA4,4,0.7722213725919144,-0.015844587349078204,0.105,0.116,1
POP7,4,0.7722694324275206,-0.078268480535714,0.697,0.608,1
PMF1,4,0.7725447923205369,0.031855577506620714,0.684,0.615,1
EVI5,4,0.7729428023399312,-0.08928849456476312,0.434,0.386,1
CLASRP,4,0.7729840111511787,-0.02986328513960662,0.224,0.202,1
PHF23,4,0.773185266279188,-0.11370528091223736,0.487,0.435,1
ZNF677,4,0.7735154480146781,-0.058391577496937686,0.408,0.346,1
MTMR9,4,0.7735316930971875,-0.07744937270931179,0.342,0.286,1
CCM2,4,0.7738440312810324,-0.06517242466314074,0.368,0.349,1
EBLN2,4,0.7738514236049696,-0.04393261536986054,0.145,0.151,1
ZNF3,4,0.7739238714010535,-0.06937170028681755,0.342,0.332,1
DENND5A,4,0.773955911941814,-0.0941749588715339,0.211,0.204,1
ZNF124,4,0.7741383394325061,-0.04011526338378704,0.211,0.187,1
ATP2B1-AS1,4,0.774304355191291,-0.026102514665149887,0.145,0.155,1
R3HDM1,4,0.7743935658337738,-0.03321942885805029,0.342,0.296,1
SYNE1,4,0.7745422998116972,-0.0632216997671107,0.276,0.236,1
NPRL3,4,0.7746247768502182,-0.028161573648987553,0.342,0.309,1
TMEM131,4,0.7748384498831925,-0.08610300108622998,0.25,0.244,1
UBE2D2,4,0.7753140302312393,-0.047487189721817424,0.921,0.831,1
PSMD4,4,0.7756654360400239,-0.04680459558017558,0.842,0.677,1
NEK1,4,0.7757916866134795,-0.06736004384260251,0.211,0.209,1
LINC01184,4,0.7764093337364217,-0.044498394734521024,0.342,0.291,1
SREK1IP1,4,0.7765771870111017,-0.08257078662798667,0.539,0.485,1
PDCD4,4,0.7766588087602893,-0.06375530724163153,0.342,0.336,1
CXCL12,4,0.7768830684518613,0.0053970748194844265,0.211,0.198,1
NT5C3A,4,0.7769344407385069,-0.0742085039360928,0.316,0.304,1
EIF1,4,0.7773262548904182,0.008156396037407365,1,0.998,1
SAP130,4,0.7773278656838256,-0.03485986182269105,0.105,0.112,1
PTBP2,4,0.7776670662611139,-0.04614119543878793,0.184,0.163,1
SAMD1,4,0.77789936284311,-0.05317244989673911,0.303,0.26,1
URGCP,4,0.7779772556681613,-0.06388492461186605,0.132,0.136,1
CMTM6,4,0.7780961873350362,-0.06738512771712646,0.803,0.711,1
FAM193A,4,0.7781331046332619,-0.04103568571789852,0.145,0.151,1
BRCA2,4,0.7785336903145842,0.009928379407187049,0.105,0.094,1
DIS3L,4,0.7786133900991424,-0.05504322055981278,0.276,0.239,1
ZBTB2,4,0.7786179157474762,-0.04532959398369958,0.105,0.112,1
PMVK,4,0.7789503283293278,-0.1066579816121801,0.697,0.609,1
NFATC4,4,0.7789752386725171,-0.03502434202436258,0.224,0.194,1
SNHG21,4,0.7791449758279999,-0.07232634465273755,0.263,0.255,1
YY1,4,0.779490930990418,-0.04696477377319086,0.75,0.614,1
CYP2R1,4,0.7798885614802589,-0.06334984016199559,0.211,0.179,1
NDUFS2,4,0.7802899200062781,-0.11564226407116296,0.579,0.51,1
ACSL1,4,0.7818359667212057,-0.062494269083812976,0.158,0.161,1
FARP2,4,0.7818904620649223,-0.04312548227515706,0.145,0.15,1
